wavelength,throughput
518.0,0.0
519.0,0.0
520.0,0.0
521.0,0.0
522.0,0.0
523.0,0.0
524.0,0.0
525.0,0.0
526.0,0.0
527.0,0.0
528.0,0.0
529.0,0.0
530.0,0.0
531.0,0.0
532.0,0.0
533.0,0.0
534.0,0.0
535.0,0.0
536.0,0.0
537.0,0.0
538.0,0.0
539.0,0.0
540.0,0.0
541.0,0.0
542.0,0.0
543.0,0.0
544.0,0.0
545.0,0.0
546.0,0.0
547.0,0.0
548.0,0.0
549.0,0.0
550.0,0.0008847617886384
551.0,0.0015589929881814
552.0,0.0028874379183025
553.0,0.0056122517326573996
554.0,0.01064922620724
555.0,0.0190010166938
556.0,0.030567485787531004
557.0,0.042763420872736005
558.0,0.053242586876158
559.0,0.0613595534938
560.0,0.068088167223818
561.0,0.07653024256855999
562.0,0.0881029436487
563.0,0.1028144249506
564.0,0.11607118553404
565.0,0.12663612314320002
566.0,0.13308194541796
567.0,0.13684637598016
568.0,0.1395972178563
569.0,0.14203978634219
570.0,0.14468135172559998
571.0,0.14724811442745
572.0,0.14938235071188
573.0,0.15213408157714
574.0,0.15465707272192
575.0,0.15733854293215
576.0,0.1599929182902
577.0,0.16230362514168
578.0,0.16470289457206
579.0,0.16685439128456
580.0,0.16889268753872
581.0,0.17102432679168
582.0,0.17377127437917
583.0,0.17543680102304998
584.0,0.17804787459736
585.0,0.18066461224716
586.0,0.18351155226812
587.0,0.18557317980684
588.0,0.18780665929984003
589.0,0.18957608670966
590.0,0.19117228734695
591.0,0.19396538830059998
592.0,0.1953939104744
593.0,0.19779210621684
594.0,0.20112053907516
595.0,0.20370765789839998
596.0,0.20664072025799998
597.0,0.20946100097961998
598.0,0.2123353072572
599.0,0.21472324522768
600.0,0.2168816388855
601.0,0.21930627148209003
602.0,0.2213859710922
603.0,0.22337626265045
604.0,0.22528305911601998
605.0,0.22707094566663
606.0,0.2301490450395
607.0,0.2330775642687
608.0,0.23582056167244
609.0,0.23814526714111997
610.0,0.24052668511501002
611.0,0.24385972734022
612.0,0.24675844888849002
613.0,0.2487373366448
614.0,0.25186571864446
615.0,0.25413631370032
616.0,0.25692035813004
617.0,0.25829320297968
618.0,0.2602120021038
619.0,0.26306385075421995
620.0,0.26533506689004
621.0,0.26774136814996
622.0,0.27063930830552
623.0,0.27353361935424
624.0,0.2758867567176
625.0,0.27884102286516
626.0,0.28180243239574
627.0,0.28422369598520003
628.0,0.28721820113536
629.0,0.28841925095959997
630.0,0.29100686122272
631.0,0.29355322240266
632.0,0.29638993233324
633.0,0.29766074366688006
634.0,0.29969541988799997
635.0,0.30202487700012
636.0,0.3038510872356
637.0,0.30664319069817
638.0,0.31002095410176
639.0,0.31143337274321997
640.0,0.31346452187715
641.0,0.31639586853448
642.0,0.31889330736875
643.0,0.32023721642913
644.0,0.32256446689104
645.0,0.3254943320959
646.0,0.32780295032275
647.0,0.32861889967684
648.0,0.33137787191718
649.0,0.332739376619
650.0,0.33432020564448
651.0,0.33648971429905994
652.0,0.33939323207061994
653.0,0.34121480243796
654.0,0.34312362047478
655.0,0.34503636239345
656.0,0.34649814306546
657.0,0.34813303874047996
658.0,0.35142842687448
659.0,0.35321430582679997
660.0,0.35380307941659
661.0,0.35599931120502
662.0,0.35753369545014
663.0,0.3595957729347
664.0,0.3612629192058
665.0,0.3621259757713
666.0,0.3651180073068
667.0,0.36614962974216003
668.0,0.36639185416040004
669.0,0.36875465174787
670.0,0.37018556521166995
671.0,0.37214790132492004
672.0,0.37451555122060004
673.0,0.375303597519
674.0,0.37791154974929997
675.0,0.37986140253180006
676.0,0.38226436495404004
677.0,0.38335722645176
678.0,0.38532261970343
679.0,0.38704736960512
680.0,0.38718272643924
681.0,0.38896734430338
682.0,0.39098982055133996
683.0,0.3917429067744
684.0,0.3928715867850299
685.0,0.39504472146805997
686.0,0.39499064701632003
687.0,0.396590437002
688.0,0.39839437420946006
689.0,0.3988008288433
690.0,0.40062227129933
691.0,0.40101016368240006
692.0,0.40281447116569996
693.0,0.40491660606252
694.0,0.40564690380144003
695.0,0.40751373614275
696.0,0.40985394591638
697.0,0.41072622632774997
698.0,0.41132088454896004
699.0,0.41380061956608
700.0,0.41496833226574
701.0,0.41619380971614
702.0,0.4180872179929199
703.0,0.41890930043162
704.0,0.42087856133535
705.0,0.420536356592
706.0,0.42423512404547997
707.0,0.42370293339702003
708.0,0.42516248615220004
709.0,0.42741405257849996
710.0,0.42884219839206
711.0,0.43050797322698
712.0,0.43307349368826004
713.0,0.433360245556
714.0,0.43446884241555
715.0,0.4367054239935
716.0,0.43796670649347
717.0,0.43971454350208
718.0,0.44267018998455
719.0,0.4427140913776
720.0,0.44359146163112
721.0,0.44482317819282
722.0,0.44496333761483997
723.0,0.44679589937160996
724.0,0.4484241118311
725.0,0.45028429679087995
726.0,0.4514945748976
727.0,0.45325409755999996
728.0,0.45384091726499
729.0,0.45572008696433997
730.0,0.4552701163185
731.0,0.45877902382728
732.0,0.46123198433949
733.0,0.46171532223708
734.0,0.46372680798884997
735.0,0.46425747955364
736.0,0.4660892714625
737.0,0.46879011416822003
738.0,0.4682737750728
739.0,0.46812626191474
740.0,0.47184958596708
741.0,0.47349976750272
742.0,0.4744821791872
743.0,0.47524442148499996
744.0,0.47701527166182006
745.0,0.47729107158363
746.0,0.47828950606808
747.0,0.47947518568308006
748.0,0.47975873513765005
749.0,0.48070743013035006
750.0,0.48198253617792003
751.0,0.48254126467932007
752.0,0.48300536264960997
753.0,0.48501161930604
754.0,0.4854976384065
755.0,0.48461021508776003
756.0,0.486703452987
757.0,0.48827272664252
758.0,0.4903129409082301
759.0,0.48986980991060003
760.0,0.49178098451815
761.0,0.4921304219148
762.0,0.49359178071018006
763.0,0.49536371657663997
764.0,0.49665464437350004
765.0,0.4976822052358
766.0,0.49732165288432995
767.0,0.49911600931808
768.0,0.49818048067908
769.0,0.4989940468602
770.0,0.50161443946298
771.0,0.50291514979953
772.0,0.49998224805966
773.0,0.50301765712891
774.0,0.50205227101344
775.0,0.5015005953959999
776.0,0.50376985250996
777.0,0.5056458360875501
778.0,0.50538724172936
779.0,0.5038313100149
780.0,0.5037237339140099
781.0,0.50303539098842
782.0,0.5045335760325
783.0,0.50559185266806
784.0,0.5058630574994
785.0,0.5068140902722
786.0,0.5061469877460301
787.0,0.5070321065495
788.0,0.50567885364195
789.0,0.50533774822652
790.0,0.50733523176232
791.0,0.50870238236232
792.0,0.5085693475631999
793.0,0.51007306672884
794.0,0.5091208837264001
795.0,0.50477287153295
796.0,0.50756535423288
797.0,0.50944979028636
798.0,0.5115340020517399
799.0,0.50948643753462
800.0,0.5165588343298
801.0,0.516896103219
802.0,0.51314321477942
803.0,0.52040528766121
804.0,0.51714962522637
805.0,0.5150226805457999
806.0,0.5181980160114901
807.0,0.5198850424881599
808.0,0.52047620282088
809.0,0.51851984827257
810.0,0.5170417209945399
811.0,0.52042934305085
812.0,0.52032780281479
813.0,0.5173911186465
814.0,0.5212194305913
815.0,0.52069821035584
816.0,0.5199371175630999
817.0,0.52255362363015
818.0,0.52421453144604
819.0,0.52090933192155
820.0,0.52305406493256
821.0,0.52151004274193
822.0,0.52493321742961
823.0,0.52301640314831
824.0,0.5237813486169001
825.0,0.52016203636209
826.0,0.52373880465732
827.0,0.52622763289356
828.0,0.523697194769
829.0,0.52773331956752
830.0,0.52428151267857
831.0,0.5261925922437
832.0,0.52467509186404
833.0,0.52619172858297
834.0,0.5284182760536
835.0,0.52962401049939
836.0,0.52646871943028
837.0,0.5312579073645
838.0,0.53052128751003
839.0,0.52966907912079
840.0,0.5322388909775999
841.0,0.53217387861
842.0,0.5333700986952
843.0,0.53685242884749
844.0,0.53693899677252
845.0,0.53836634630198
846.0,0.5405069610551
847.0,0.54105445123228
848.0,0.5425700622429099
849.0,0.5432528454255
850.0,0.54809576383225
851.0,0.54804694453971
852.0,0.54939413970584
853.0,0.5515532304945601
854.0,0.5521185540776999
855.0,0.5550938605205501
856.0,0.55422094942956
857.0,0.5572292823552
858.0,0.5575091028906001
859.0,0.55954565911734
860.0,0.56142177165896
861.0,0.5623408808160999
862.0,0.563402871215
863.0,0.5636063073171301
864.0,0.56752429396532
865.0,0.56884822439244
866.0,0.56858550545019
867.0,0.569123892222
868.0,0.57339286648496
869.0,0.57176664375666
870.0,0.5729195763415199
871.0,0.5794199917659
872.0,0.57748985148999
873.0,0.57830517274442
874.0,0.57963445267293
875.0,0.58228063610262
876.0,0.58449003834006
877.0,0.5869137559427999
878.0,0.58929452534078
879.0,0.59210237637681
880.0,0.5949941494594101
881.0,0.59696657546658
882.0,0.5970005205391801
883.0,0.59625760064416
884.0,0.5982776622789999
885.0,0.59778740571451
886.0,0.59655103861465
887.0,0.59487704620155
888.0,0.59374525805565
889.0,0.5939292704724001
890.0,0.59169499913696
891.0,0.59223938611436
892.0,0.5914570135848001
893.0,0.59166642181035
894.0,0.59344813132152
895.0,0.5934227553639
896.0,0.5938448986756901
897.0,0.5953642055380499
898.0,0.5935725150784801
899.0,0.5963012515778
900.0,0.5955633333611
901.0,0.59559799170378
902.0,0.59443364071968
903.0,0.59700187039285
904.0,0.5966634120212101
905.0,0.5950393088099
906.0,0.5959889759290501
907.0,0.5954577499749499
908.0,0.59624989228
909.0,0.5922002376980999
910.0,0.59317310544264
911.0,0.59320757304144
912.0,0.5921541260163
913.0,0.5928221652752901
914.0,0.59144650967977
915.0,0.5888041286616
916.0,0.58922617729368
917.0,0.5861608883130001
918.0,0.5871450782827
919.0,0.58405010524157
920.0,0.5822078378721299
921.0,0.58051488461184
922.0,0.57870721593297
923.0,0.57720679016517
924.0,0.575777144516
925.0,0.57630244730928
926.0,0.5731377029927
927.0,0.5719595599681601
928.0,0.56953945556066
929.0,0.56909785113805
930.0,0.56423150599284
931.0,0.56443073707577
932.0,0.5620635877615799
933.0,0.56027745401616
934.0,0.5582877298262999
935.0,0.5572126099583999
936.0,0.55260157429314
937.0,0.55318207057949
938.0,0.54957092773597
939.0,0.5483385315659199
940.0,0.54605365708608
941.0,0.5441014316655001
942.0,0.54091269994135
943.0,0.53818373853179
944.0,0.53386951102308
945.0,0.53303774287883
946.0,0.52864911905728
947.0,0.52694733652523
948.0,0.5231911752927
949.0,0.5197268918362
950.0,0.51552396699264
951.0,0.5118875660515
952.0,0.5097667738608
953.0,0.5050784455097399
954.0,0.5006952573696001
955.0,0.49552520549421997
956.0,0.49213048827656003
957.0,0.4878573615201
958.0,0.48276287320596994
959.0,0.478461487313
960.0,0.47266461150375
961.0,0.46739914816880995
962.0,0.4631473972934801
963.0,0.4563945910635
964.0,0.45099910060436
965.0,0.44683332937971004
966.0,0.44073335150361
967.0,0.4343358090464
968.0,0.4295822264334
969.0,0.42441102403700004
970.0,0.41844123721746
971.0,0.41187870161670004
972.0,0.40643768517026
973.0,0.40083414503874
974.0,0.39513065497140004
975.0,0.38952385577728005
976.0,0.38170566452550003
977.0,0.3772442434164
978.0,0.3712373973945
979.0,0.3641945994165
980.0,0.3578814462643
981.0,0.35332474825224
982.0,0.34624426382560003
983.0,0.33954753993133996
984.0,0.33428468210048
985.0,0.32851884419082
986.0,0.3219752626185
987.0,0.31597019778096
988.0,0.30983493326559997
989.0,0.3037052391843
990.0,0.2982786272153
991.0,0.29228522788794
992.0,0.28628586778341
993.0,0.28100946734854
994.0,0.27469044516368
995.0,0.26894935124232
996.0,0.26342055756423
997.0,0.25866874159218
998.0,0.2523461578035
999.0,0.24638286599748
1000.0,0.24098297181758
